name,id
lakeSR_HUC2_02_Landsat7_DSWE1_v2025-06-04.csv,1q_faO8s6fgadmr-LroEuFc4xIy2Ub_1x
lakeSR_HUC2_06_Landsat7_DSWE1_v2025-06-04.csv,12868lp2ozRi_upQmg70qzTt9k3DWLDAc
lakeSR_HUC2_05_Landsat7_DSWE1_v2025-06-04.csv,13Q6bJq7jU-9cPNrPp_Ly7xf3nmrxH5zM
lakeSR_HUC2_03_Landsat7_DSWE1_v2025-06-04.csv,18_l_ThQzpyaOK-OXZOsvbcJfXBh0V5Xy
lakeSR_HUC2_07_Landsat7_DSWE1_v2025-06-04.csv,1ZjSZMkunDN1H4bG6lRjJpV7AMn_qjRKb
lakeSR_HUC2_04_Landsat7_DSWE1_v2025-06-04.csv,10PKOu5hVAuBVDrF2TUvc0X9iAFumVkN1
lakeSR_HUC2_08_Landsat7_DSWE1_v2025-06-04.csv,1haUvk5C9KU1GV2ji4A4r7Td6AVLbHzKE
lakeSR_HUC2_10_Landsat7_DSWE1_v2025-06-04.csv,1Sfs1BaLJ7x0wtyp8RMCw52huuL9xOAn7
lakeSR_HUC2_09_Landsat7_DSWE1_v2025-06-04.csv,1tnJLRDRtswSlLJqBx4Rhkm5947Iu2euK
lakeSR_HUC2_01_Landsat7_DSWE1_v2025-06-04.csv,1Uc57c7eJxUC4F8M0W47tEYuMhSimFg6_
lakeSR_HUC2_16_Landsat7_DSWE1_v2025-06-04.csv,1JDVkb2X3IIWHUOHYAglI8hZ2mH82T2Mj
lakeSR_HUC2_17_Landsat7_DSWE1_v2025-06-04.csv,1Vl32ddT6hGV1m1LS3rXQglVSktElGvk9
lakeSR_HUC2_15_Landsat7_DSWE1_v2025-06-04.csv,1IWDNUUIdKdZzWzK804lJBdyH0K_my0Zx
lakeSR_HUC2_11_Landsat7_DSWE1_v2025-06-04.csv,1uWZEkoX9xsYfogJHbm-39NwcOFUz0Kd-
lakeSR_HUC2_13_Landsat7_DSWE1_v2025-06-04.csv,1iqSsq2hPSKw8AGK1ShWWWS4rltTk7Pjy
lakeSR_HUC2_14_Landsat7_DSWE1_v2025-06-04.csv,1tWq-OqOlCL3QHYPTMrqyhWwk8zEMJEdS
lakeSR_HUC2_12_Landsat7_DSWE1_v2025-06-04.csv,1a--_SBYFmVwBnvIsDUdhVJdTvr6ZtJHc
lakeSR_HUC2_18_Landsat7_DSWE1_v2025-06-04.csv,1jRPRltwPwzKBM919nFS9vtYwJ9wTgeCV
lakeSR_HUC2_20_Landsat7_DSWE1_v2025-06-04.csv,1ZFtFVKC6Wh4i9-Tz_P5DrjZUymtTGcKl
